Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.000387,2.900113105773926,0.002817,19.863634295718892,0.004333,32.5,0.007537
0.000399,2.900113105773926,0.002900,19.909412738225406,0.004469,32.5,0.007768
0.000411,2.900113105773926,0.002983,19.91360516654733,0.004604,32.5,0.007998
0.000423,2.900113105773926,0.003065,19.74156206872097,0.004740,32.5,0.008228
0.000435,2.900113105773926,0.003148,19.859262486189284,0.004875,32.5,0.008458
0.000447,2.900113105773926,0.003231,19.824019203369325,0.005011,32.5,0.008688
0.000459,2.900113105773926,0.003313,19.828286831042806,0.005146,32.5,0.008918
0.000471,2.900113105773926,0.003395,19.728484820606596,0.005281,32.5,0.009148
0.000483,2.900113105773926,0.003479,19.97332460438893,0.005417,32.5,0.009379
0.000495,2.900113105773926,0.003566,20.910292543772094,0.005552,32.5,0.009613
0.000507,2.900113105773926,0.003653,20.917779403564982,0.005688,32.5,0.009848
0.000520,2.900113105773926,0.003736,19.917768021799812,0.005823,32.5,0.010078
0.000532,2.900113105773926,0.003819,20.009991219638405,0.005959,32.5,0.010309
0.000544,2.900113105773926,0.003902,19.933946420580032,0.006094,32.5,0.010540
0.000556,2.900113105773926,0.003985,19.888036768794464,0.006229,32.5,0.010770
0.000568,2.900113105773926,0.004068,19.794088096380143,0.006365,32.5,0.011000
0.000580,2.900113105773926,0.004150,19.767876963968945,0.006500,32.5,0.011230
0.000592,2.900113105773926,0.004232,19.81329659320974,0.006636,32.5,0.011460
0.000604,2.900113105773926,0.004316,19.988580026714708,0.006771,32.5,0.011691
0.000616,2.900113105773926,0.004399,20.008764026068043,0.006906,32.5,0.011922
0.000628,2.900113105773926,0.004483,20.028653832906272,0.007042,32.5,0.012153
0.000640,2.900113105773926,0.004566,19.96540390797414,0.007177,32.5,0.012383
0.000652,2.900113105773926,0.004649,20.03507158861585,0.007313,32.5,0.012614
0.000665,2.900113105773926,0.004732,19.931411044950345,0.007448,32.5,0.012845
0.000677,2.900113105773926,0.004816,20.024069863218386,0.007584,32.5,0.013076
0.000689,2.900113105773926,0.004899,20.096149609639003,0.007719,32.5,0.013307
0.000701,2.900113105773926,0.004983,20.07611523661882,0.007854,32.5,0.013538
0.000713,2.900113105773926,0.005066,20.012682291563554,0.007990,32.5,0.013769
0.000725,2.900113105773926,0.005149,19.831499407062896,0.008125,32.5,0.013999
0.000737,2.900113105773926,0.005232,19.92374675470418,0.008261,32.5,0.014230
0.000749,2.900113105773926,0.005336,24.947300441871906,0.008396,32.5,0.014481
0.000761,2.900113105773926,0.005426,21.568378763161455,0.008531,32.5,0.014719
0.000773,2.900113105773926,0.005516,21.53922550028855,0.008667,32.5,0.014956
0.000785,2.900113105773926,0.005603,20.966669639658875,0.008802,32.5,0.015191
0.000797,2.900113105773926,0.005673,16.800739869701236,0.008938,32.5,0.015408
0.000809,2.900113105773926,0.005749,18.148014758989156,0.009073,32.5,0.015631
0.000822,2.900113105773926,0.005820,17.060325763013825,0.009209,32.5,0.015850
0.000834,2.900113105773926,0.005891,17.158512780983948,0.009344,32.5,0.016069
0.000846,2.900113105773926,0.005985,22.43932856704957,0.009479,32.5,0.016310
0.000858,2.900113105773926,0.006055,16.91430350759386,0.009615,32.5,0.016528
0.000870,2.900113105773926,0.006126,16.916386892536657,0.009750,32.5,0.016746
0.000882,2.900113105773926,0.006200,17.989391621311988,0.009886,32.5,0.016968
0.000894,2.900113105773926,0.006290,21.480397405283636,0.010021,32.5,0.017205
0.000906,2.900113105773926,0.006361,16.961768554928675,0.010157,32.5,0.017423
0.000918,2.900113105773926,0.006431,16.96172223877178,0.010292,32.5,0.017641
0.000930,2.900113105773926,0.006502,16.87235223278219,0.010427,32.5,0.017859
0.000942,2.900113105773926,0.006572,16.88125420259623,0.010563,32.5,0.018077
0.000954,2.900113105773926,0.006642,16.77883654683763,0.010698,32.5,0.018294
0.000967,2.900113105773926,0.006712,16.826141320857424,0.010834,32.5,0.018512
0.000979,2.900113105773926,0.006781,16.654067345497747,0.010969,32.5,0.018729
0.000991,2.900113105773926,0.006851,16.81380161208342,0.011104,32.5,0.018946
0.001003,2.900113105773926,0.006920,16.528008369632985,0.011240,32.5,0.019163
0.001015,2.900113105773926,0.006989,16.534149167951306,0.011375,32.5,0.019379
0.001027,2.900113105773926,0.007059,16.76420497483607,0.011511,32.5,0.019597
0.001039,2.900113105773926,0.007128,16.70064269534205,0.011646,32.5,0.019814
0.001051,2.900113105773926,0.007199,16.865001648379,0.011782,32.5,0.020031
0.001063,2.900113105773926,0.007268,16.584728852405956,0.011917,32.5,0.020248
0.001075,2.900113105773926,0.007338,16.737139935151866,0.012052,32.5,0.020465
0.001087,2.900113105773926,0.007408,16.867799970672888,0.012188,32.5,0.020683
0.001099,2.900113105773926,0.007477,16.692162297895056,0.012323,32.5,0.020900
0.001112,2.900113105773926,0.007546,16.60319157076769,0.012459,32.5,0.021117
0.001124,2.900113105773926,0.007617,16.822545050409808,0.012594,32.5,0.021334
0.001136,2.900113105773926,0.007686,16.777017414812903,0.012730,32.5,0.021552
0.001148,2.900113105773926,0.007756,16.78399539824445,0.012865,32.5,0.021769
0.001160,2.900113105773926,0.007845,21.17514641618323,0.013000,32.5,0.022005
0.001172,2.900113105773926,0.007924,19.162323917749614,0.013136,32.5,0.022232
0.001184,2.900113105773926,0.008003,18.858502706038994,0.013271,32.5,0.022458
0.001196,2.900113105773926,0.008072,16.53701860114341,0.013407,32.5,0.022675
0.001208,2.900113105773926,0.008143,17.038045602095664,0.013542,32.5,0.022893
0.001220,2.900113105773926,0.008212,16.59899412960542,0.013677,32.5,0.023110
0.001232,2.900113105773926,0.008283,16.95402022214946,0.013813,32.5,0.023328
0.001244,2.900113105773926,0.008354,17.051541919640947,0.013948,32.5,0.023546
0.001256,2.900113105773926,0.008425,17.099570185585073,0.014084,32.5,0.023765
0.001269,2.900113105773926,0.008500,17.942514107697832,0.014219,32.5,0.023987
0.001281,2.900113105773926,0.008571,17.048607322897173,0.014355,32.5,0.024206
0.001293,2.900113105773926,0.008642,17.111893294470374,0.014490,32.5,0.024425
0.001305,2.900113105773926,0.008712,16.70585451640553,0.014625,32.5,0.024642
0.001317,2.900113105773926,0.008782,16.939628402738023,0.014761,32.5,0.024860
0.001329,2.900113105773926,0.008852,16.68288756622601,0.014896,32.5,0.025077
0.001341,2.900113105773926,0.008921,16.711110081815555,0.015032,32.5,0.025294
0.001353,2.900113105773926,0.008991,16.723140087284328,0.015167,32.5,0.025511
0.001365,2.900113105773926,0.009077,20.710708971393125,0.015302,32.5,0.025745
0.001377,2.900113105773926,0.009146,16.536947706278042,0.015438,32.5,0.025961
0.001389,2.900113105773926,0.009215,16.51295913806671,0.015573,32.5,0.026178
0.001401,2.900113105773926,0.009285,16.7325754395079,0.015709,32.5,0.026395
0.001414,2.900113105773926,0.009355,16.785101436265492,0.015844,32.5,0.026612
0.001426,2.900113105773926,0.009424,16.61244997277766,0.015980,32.5,0.026829
0.001438,2.900113105773926,0.009494,16.727642089272578,0.016115,32.5,0.027046
0.001450,2.900113105773926,0.009564,16.899212469471504,0.016250,32.5,0.027264
0.001462,2.900113105773926,0.009633,16.667557239154874,0.016386,32.5,0.027481
0.001474,2.900113105773926,0.009704,16.922640804621395,0.016521,32.5,0.027699
0.001486,2.900113105773926,0.009777,17.669131779443745,0.016657,32.5,0.027920
0.001498,2.900113105773926,0.009847,16.6277647020894,0.016792,32.5,0.028137
0.001510,2.900113105773926,0.009917,16.900505580230675,0.016928,32.5,0.028355
0.001522,2.900113105773926,0.009988,16.917388410283355,0.017063,32.5,0.028573
0.001534,2.900113105773926,0.010058,16.783793784380958,0.017198,32.5,0.028790
0.001546,2.900113105773926,0.010127,16.744467781814237,0.017334,32.5,0.029008
0.001559,2.900113105773926,0.010197,16.751670164202853,0.017469,32.5,0.029225
0.001571,2.900113105773926,0.010267,16.897033411141617,0.017605,32.5,0.029443
0.001583,2.900113105773926,0.010338,17.04028298145963,0.017740,32.5,0.029661
0.001595,2.900113105773926,0.010410,17.074808134419683,0.017876,32.5,0.029880
0.001607,2.900113105773926,0.010480,16.930688402902206,0.018011,32.5,0.030098
0.001619,2.900113105773926,0.010550,16.710282924691,0.018146,32.5,0.030315
0.001631,2.900113105773926,0.010620,16.929014378786416,0.018282,32.5,0.030533
0.001643,2.900113105773926,0.010691,16.893808743104504,0.018417,32.5,0.030751
0.001655,2.900113105773926,0.010760,16.738445329754136,0.018553,32.5,0.030968
0.001667,2.900113105773926,0.010831,16.849548207121156,0.018688,32.5,0.031186
0.001679,2.900113105773926,0.010900,16.764343281775584,0.018823,32.5,0.031403
0.001691,2.900113105773926,0.010970,16.725205198932244,0.018959,32.5,0.031620
0.001704,2.900113105773926,0.011039,16.64776124929082,0.019094,32.5,0.031837
0.001716,2.900113105773926,0.011109,16.743958727134473,0.019230,32.5,0.032054
0.001728,2.900113105773926,0.011194,20.24921400403281,0.019365,32.5,0.032286
0.001740,2.900113105773926,0.011263,16.748573053246023,0.019501,32.5,0.032504
0.001746,2.900113105773926,0.011298,16.66155689079527,0.019568,32.5,0.032612
