Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.000024,5.753634452819825,0.000167,40.00870441094094,0.000136,32.5,0.000326
0.000043,5.753634452819825,0.000282,35.56950794481753,0.000241,32.5,0.000566
