Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.011072,4.485667705535889,0.488417,198.8892008746013,0.080233,32.5,0.579722
0.011091,4.485667705535889,0.489247,199.3204806432609,0.080369,32.5,0.580707
0.011110,4.485667705535889,0.490071,197.84948493848086,0.080504,32.5,0.581685
0.011128,4.485667705535889,0.490904,199.06875881152123,0.080640,32.5,0.582673
0.011147,4.485667705535889,0.491731,198.3588592060958,0.080775,32.5,0.583653
0.011166,4.485667705535889,0.492554,197.53632093602602,0.080911,32.5,0.584630
0.011184,4.485667705535889,0.493377,197.5870304523756,0.081046,32.5,0.585608
0.011203,4.485667705535889,0.494189,194.81732957454963,0.081182,32.5,0.586573
0.011222,4.485667705535889,0.495014,198.12275875892865,0.081317,32.5,0.587553
0.011241,4.485667705535889,0.495840,198.22431092054273,0.081452,32.5,0.588533
0.011259,4.485667705535889,0.496666,198.19846200847886,0.081588,32.5,0.589513
0.011278,4.485667705535889,0.497494,198.40670789971975,0.081724,32.5,0.590495
0.011297,4.485667705535889,0.498318,197.7970453142183,0.081859,32.5,0.591473
0.011315,4.485667705535889,0.499140,197.3563440113364,0.081994,32.5,0.592450
0.011334,4.485667705535889,0.499966,198.29593970898728,0.082130,32.5,0.593430
0.011353,4.485667705535889,0.500779,195.25814654301425,0.082265,32.5,0.594397
0.011371,4.485667705535889,0.501607,198.5965725460263,0.082401,32.5,0.595379
0.011390,4.485667705535889,0.502438,199.5666535751969,0.082536,32.5,0.596365
0.011409,4.485667705535889,0.503262,197.71289161312416,0.082671,32.5,0.597342
0.011427,4.485667705535889,0.504085,197.33666362216084,0.082807,32.5,0.598320
0.011446,4.485667705535889,0.504913,198.67551702537847,0.082942,32.5,0.599302
0.011465,4.485667705535889,0.505744,198.51585632773782,0.083078,32.5,0.600287
0.011484,4.485667705535889,0.506554,194.39995797733295,0.083214,32.5,0.601251
0.011502,4.485667705535889,0.507377,197.5260252123348,0.083349,32.5,0.602228
0.011521,4.485667705535889,0.508210,198.7912888462782,0.083486,32.5,0.603217
0.011540,4.485667705535889,0.509040,197.87222760349027,0.083622,32.5,0.604202
0.011559,4.485667705535889,0.509872,198.42207508002463,0.083758,32.5,0.605189
0.011577,4.485667705535889,0.510699,198.56466260089888,0.083894,32.5,0.606170
0.011596,4.485667705535889,0.511526,198.49256757878314,0.084029,32.5,0.607151
0.011615,4.485667705535889,0.512358,198.35820350428457,0.084165,32.5,0.608138
0.011634,4.485667705535889,0.513172,195.32963791112954,0.084301,32.5,0.609106
0.011652,4.485667705535889,0.514000,198.77852290429874,0.084436,32.5,0.610088
0.011671,4.485667705535889,0.514826,198.2282919157584,0.084572,32.5,0.611068
0.011690,4.485667705535889,0.515656,198.86150747223158,0.084707,32.5,0.612053
0.011708,4.485667705535889,0.516485,198.80488656877606,0.084843,32.5,0.613036
0.011727,4.485667705535889,0.517309,197.88635361006445,0.084978,32.5,0.614014
0.011746,4.485667705535889,0.518138,198.973537582104,0.085114,32.5,0.614998
0.011765,4.485667705535889,0.518968,198.03742631314338,0.085250,32.5,0.615983
0.011783,4.485667705535889,0.519780,194.16748816225015,0.085386,32.5,0.616950
0.011802,4.485667705535889,0.520609,198.48396340416673,0.085522,32.5,0.617933
0.011821,4.485667705535889,0.521436,198.38056871551888,0.085657,32.5,0.618914
0.011839,4.485667705535889,0.522263,198.65324044772746,0.085792,32.5,0.619895
0.011858,4.485667705535889,0.523087,197.6394120677073,0.085928,32.5,0.620873
0.011877,4.485667705535889,0.523911,197.75703139018268,0.086063,32.5,0.621851
0.011896,4.485667705535889,0.524735,197.82227826421405,0.086199,32.5,0.622829
0.011914,4.485667705535889,0.525566,198.6762838450337,0.086335,32.5,0.623815
0.011933,4.485667705535889,0.526371,193.27497219823857,0.086470,32.5,0.624775
0.011952,4.485667705535889,0.527197,198.18011382125582,0.086606,32.5,0.625754
0.011970,4.485667705535889,0.528024,198.45943790661212,0.086741,32.5,0.626735
0.011989,4.485667705535889,0.528852,198.74732857060275,0.086876,32.5,0.627717
0.012008,4.485667705535889,0.529678,198.237823064,0.087012,32.5,0.628697
0.012026,4.485667705535889,0.530504,198.2437425766233,0.087147,32.5,0.629677
0.012045,4.485667705535889,0.531331,198.4760134277102,0.087283,32.5,0.630658
0.012064,4.485667705535889,0.532162,198.5714939309235,0.087419,32.5,0.631645
0.012083,4.485667705535889,0.532968,193.49265709088067,0.087554,32.5,0.632605
0.012101,4.485667705535889,0.533796,198.6405226883648,0.087690,32.5,0.633587
0.012120,4.485667705535889,0.534619,197.63207474053138,0.087825,32.5,0.634564
0.012139,4.485667705535889,0.535444,197.9540224415562,0.087960,32.5,0.635543
0.012157,4.485667705535889,0.536268,197.55739002682245,0.088096,32.5,0.636521
0.012176,4.485667705535889,0.537093,198.07551572814742,0.088231,32.5,0.637501
0.012195,4.485667705535889,0.537920,198.5170090583213,0.088367,32.5,0.638482
0.012213,4.485667705535889,0.538751,199.0546537913387,0.088502,32.5,0.639466
0.012232,4.485667705535889,0.539556,193.39781948328516,0.088638,32.5,0.640426
0.012251,4.485667705535889,0.540383,198.32293616916178,0.088773,32.5,0.641407
0.012270,4.485667705535889,0.541208,198.05736437363907,0.088909,32.5,0.642386
0.012288,4.485667705535889,0.542035,198.54342334659822,0.089044,32.5,0.643368
0.012307,4.485667705535889,0.542863,198.72325688397265,0.089179,32.5,0.644350
0.012326,4.485667705535889,0.543689,198.22624066175948,0.089315,32.5,0.645330
0.012344,4.485667705535889,0.544516,197.25831166267477,0.089451,32.5,0.646312
0.012363,4.485667705535889,0.545338,197.30488382575226,0.089587,32.5,0.647288
0.012382,4.485667705535889,0.546154,195.8027385972712,0.089722,32.5,0.648258
0.012400,4.485667705535889,0.546979,198.018612704467,0.089857,32.5,0.649237
0.012419,4.485667705535889,0.547811,199.07841921015225,0.089993,32.5,0.650224
0.012438,4.485667705535889,0.548641,199.0018736469045,0.090129,32.5,0.651207
0.012457,4.485667705535889,0.549465,197.85647830561183,0.090264,32.5,0.652186
0.012475,4.485667705535889,0.550291,197.92826510184196,0.090400,32.5,0.653166
0.012494,4.485667705535889,0.551116,198.03125000168689,0.090535,32.5,0.654146
0.012513,4.485667705535889,0.551940,197.7390059482623,0.090671,32.5,0.655123
0.012531,4.485667705535889,0.552753,195.23412138142274,0.090806,32.5,0.656091
0.012550,4.485667705535889,0.553578,197.9118668599802,0.090942,32.5,0.657069
0.012569,4.485667705535889,0.554399,197.07542020528803,0.091077,32.5,0.658045
0.012587,4.485667705535889,0.555222,197.64645436096023,0.091212,32.5,0.659022
0.012606,4.485667705535889,0.556056,198.8086484883467,0.091349,32.5,0.660011
0.012625,4.485667705535889,0.556892,198.83906667462992,0.091485,32.5,0.661002
0.012644,4.485667705535889,0.557716,197.8948746806981,0.091621,32.5,0.661981
0.012662,4.485667705535889,0.558540,197.64731820550037,0.091756,32.5,0.662958
0.012681,4.485667705535889,0.559354,195.2965107893619,0.091892,32.5,0.663926
0.012700,4.485667705535889,0.560179,198.15474110176106,0.092027,32.5,0.664906
0.012719,4.485667705535889,0.561013,198.59749843135685,0.092163,32.5,0.665895
0.012737,4.485667705535889,0.561838,198.17218011570918,0.092299,32.5,0.666874
0.012756,4.485667705535889,0.562662,197.6214021246082,0.092434,32.5,0.667852
0.012775,4.485667705535889,0.563488,198.4129754810783,0.092570,32.5,0.668833
0.012794,4.485667705535889,0.564321,198.52607644294108,0.092706,32.5,0.669820
0.012812,4.485667705535889,0.565147,198.1616082238148,0.092841,32.5,0.670800
0.012831,4.485667705535889,0.565971,196.18524137201317,0.092978,32.5,0.671780
0.012850,4.485667705535889,0.566797,198.31477406773698,0.093113,32.5,0.672760
0.012868,4.485667705535889,0.567623,198.2834022668718,0.093249,32.5,0.673741
0.012887,4.485667705535889,0.568450,198.40157931320036,0.093384,32.5,0.674721
0.012906,4.485667705535889,0.569279,198.56952373153808,0.093520,32.5,0.675704
0.012925,4.485667705535889,0.570101,197.45571736902224,0.093655,32.5,0.676681
0.012943,4.485667705535889,0.570928,198.35926337507007,0.093791,32.5,0.677662
0.012962,4.485667705535889,0.571742,195.47893713982376,0.093926,32.5,0.678630
0.012981,4.485667705535889,0.572574,198.86595247853768,0.094062,32.5,0.679617
0.012999,4.485667705535889,0.573398,197.6877849767985,0.094198,32.5,0.680595
0.013018,4.485667705535889,0.574229,198.6791110141706,0.094333,32.5,0.681580
0.013037,4.485667705535889,0.575056,198.5074368111255,0.094469,32.5,0.682562
0.013056,4.485667705535889,0.575881,198.10814840163366,0.094604,32.5,0.683541
0.013074,4.485667705535889,0.576705,197.7576469315628,0.094740,32.5,0.684519
0.013093,4.485667705535889,0.577531,198.35545885238162,0.094875,32.5,0.685499
0.013112,4.485667705535889,0.578345,195.24342496187828,0.095011,32.5,0.686467
0.013130,4.485667705535889,0.579171,198.2390199701022,0.095146,32.5,0.687447
0.013149,4.485667705535889,0.579994,197.48539506154697,0.095281,32.5,0.688424
0.013168,4.485667705535889,0.580818,197.84427524662746,0.095417,32.5,0.689403
0.013186,4.485667705535889,0.581650,198.187473611642,0.095553,32.5,0.690390
0.013205,4.485667705535889,0.582486,199.03352669397574,0.095690,32.5,0.691381
0.013224,4.485667705535889,0.583312,198.22123508646285,0.095825,32.5,0.692361
0.013243,4.485667705535889,0.584135,197.56747950671868,0.095961,32.5,0.693338
0.013261,4.485667705535889,0.584947,195.040850481413,0.096096,32.5,0.694305
0.013280,4.485667705535889,0.585780,198.4816026680659,0.096232,32.5,0.695292
0.013299,4.485667705535889,0.586606,198.39510354695287,0.096368,32.5,0.696273
0.013318,4.485667705535889,0.587435,198.84498398201828,0.096503,32.5,0.697256
0.013336,4.485667705535889,0.588260,197.84301852798524,0.096639,32.5,0.698235
0.013355,4.485667705535889,0.589086,198.43904323060426,0.096774,32.5,0.699215
0.013374,4.485667705535889,0.589912,198.1349815645013,0.096910,32.5,0.700195
0.013392,4.485667705535889,0.590734,197.39315948783917,0.097045,32.5,0.701171
0.013411,4.485667705535889,0.591545,194.67302074517758,0.097180,32.5,0.702137
0.013430,4.485667705535889,0.592374,198.82320083800772,0.097316,32.5,0.703119
0.013448,4.485667705535889,0.593197,197.52984661908198,0.097451,32.5,0.704096
0.013467,4.485667705535889,0.594027,199.23346559827664,0.097587,32.5,0.705080
0.013486,4.485667705535889,0.594850,197.56012480506044,0.097722,32.5,0.706058
0.013504,4.485667705535889,0.595674,197.76439274903294,0.097858,32.5,0.707036
0.013523,4.485667705535889,0.596498,197.77522092427873,0.097993,32.5,0.708014
0.013542,4.485667705535889,0.597322,197.77769536864008,0.098128,32.5,0.708992
0.013561,4.485667705535889,0.598122,192.1766147553208,0.098264,32.5,0.709947
0.013579,4.485667705535889,0.598952,199.1018522435319,0.098399,32.5,0.710930
0.013598,4.485667705535889,0.599776,197.90239466516908,0.098535,32.5,0.711909
0.013617,4.485667705535889,0.600605,198.79269761051677,0.098670,32.5,0.712891
0.013635,4.485667705535889,0.601434,198.46038452483637,0.098806,32.5,0.713875
0.013654,4.485667705535889,0.602262,198.9732950058179,0.098941,32.5,0.714858
0.013673,4.485667705535889,0.603094,198.20086841148984,0.099078,32.5,0.715844
0.013692,4.485667705535889,0.603917,197.61616564379207,0.099213,32.5,0.716822
0.013710,4.485667705535889,0.604737,196.7336601963753,0.099348,32.5,0.717795
0.013729,4.485667705535889,0.605565,198.30328722305276,0.099484,32.5,0.718778
0.013748,4.485667705535889,0.606393,198.60901093557584,0.099620,32.5,0.719760
0.013766,4.485667705535889,0.607217,197.79066320022727,0.099755,32.5,0.720738
0.013785,4.485667705535889,0.608043,198.42438012459633,0.099890,32.5,0.721719
0.013804,4.485667705535889,0.608870,198.48141115311174,0.100026,32.5,0.722700
0.013822,4.485667705535889,0.609696,198.09559554593096,0.100161,32.5,0.723679
0.013841,4.485667705535889,0.610524,198.75468569470286,0.100297,32.5,0.724662
0.013860,4.485667705535889,0.611334,194.52227506540544,0.100432,32.5,0.725626
0.013878,4.485667705535889,0.612159,198.00472119467105,0.100568,32.5,0.726605
0.013897,4.485667705535889,0.612984,198.02100390982235,0.100703,32.5,0.727584
0.013916,4.485667705535889,0.613815,199.4346863550512,0.100838,32.5,0.728569
0.013934,4.485667705535889,0.614640,198.0989646715721,0.100974,32.5,0.729548
0.013953,4.485667705535889,0.615466,198.30881862645063,0.101109,32.5,0.730529
0.013972,4.485667705535889,0.616287,196.96201894201317,0.101245,32.5,0.731504
0.013991,4.485667705535889,0.617113,197.23433778339304,0.101381,32.5,0.732484
0.014009,4.485667705535889,0.617932,195.5142734316433,0.101517,32.5,0.733458
0.014028,4.485667705535889,0.618759,198.5253375644226,0.101652,32.5,0.734440
0.014047,4.485667705535889,0.619591,199.64756863665818,0.101788,32.5,0.735426
0.014066,4.485667705535889,0.620417,198.0370942335543,0.101923,32.5,0.736405
0.014084,4.485667705535889,0.621242,198.07133502562073,0.102059,32.5,0.737385
0.014103,4.485667705535889,0.622068,198.23623106752873,0.102194,32.5,0.738365
0.014122,4.485667705535889,0.622895,198.56294636762553,0.102329,32.5,0.739346
0.014140,4.485667705535889,0.623718,197.61846359410978,0.102465,32.5,0.740323
0.014159,4.485667705535889,0.624531,195.11787705468942,0.102600,32.5,0.741290
0.014178,4.485667705535889,0.625357,198.30158488681917,0.102736,32.5,0.742271
0.014196,4.485667705535889,0.626183,198.22708188907907,0.102871,32.5,0.743251
0.014215,4.485667705535889,0.627005,197.30203515275912,0.103007,32.5,0.744227
0.014234,4.485667705535889,0.627832,198.47151943458084,0.103142,32.5,0.745208
0.014252,4.485667705535889,0.628658,198.17547687944162,0.103277,32.5,0.746188
0.014271,4.485667705535889,0.629485,198.45171569324532,0.103413,32.5,0.747169
0.014290,4.485667705535889,0.630296,194.75569832781684,0.103548,32.5,0.748134
0.014308,4.485667705535889,0.631123,198.3815025308244,0.103684,32.5,0.749115
0.014327,4.485667705535889,0.631951,198.7541960253248,0.103819,32.5,0.750097
0.014346,4.485667705535889,0.632777,198.30321505007677,0.103955,32.5,0.751077
0.014365,4.485667705535889,0.633608,198.96173258768937,0.104090,32.5,0.752062
0.014383,4.485667705535889,0.634437,198.9850840035473,0.104226,32.5,0.753046
0.014402,4.485667705535889,0.635263,198.26466008845674,0.104361,32.5,0.754026
0.014421,4.485667705535889,0.636088,197.8397179813996,0.104497,32.5,0.755005
0.014439,4.485667705535889,0.636898,194.1775038831348,0.104632,32.5,0.755969
0.014458,4.485667705535889,0.637725,198.61353961774813,0.104768,32.5,0.756951
0.014477,4.485667705535889,0.638557,199.13261437943004,0.104903,32.5,0.757937
0.014495,4.485667705535889,0.639382,198.19633255093763,0.105039,32.5,0.758917
0.014514,4.485667705535889,0.640206,197.7005477840022,0.105174,32.5,0.759895
0.014533,4.485667705535889,0.641030,197.6621232274905,0.105310,32.5,0.760872
0.014552,4.485667705535889,0.641856,198.37386597773445,0.105445,32.5,0.761853
0.014570,4.485667705535889,0.642680,197.83527516538447,0.105580,32.5,0.762831
0.014589,4.485667705535889,0.643491,194.54438243830785,0.105716,32.5,0.763796
0.014608,4.485667705535889,0.644316,198.00812423424702,0.105851,32.5,0.764775
0.014626,4.485667705535889,0.645148,198.50495577133194,0.105988,32.5,0.765762
0.014645,4.485667705535889,0.645973,198.0109412742129,0.106123,32.5,0.766741
0.014664,4.485667705535889,0.646797,197.6805748247982,0.106258,32.5,0.767719
0.014682,4.485667705535889,0.647622,198.06678969111906,0.106394,32.5,0.768699
0.014701,4.485667705535889,0.648455,199.6640762099755,0.106529,32.5,0.769685
0.014720,4.485667705535889,0.649283,198.01313929883892,0.106665,32.5,0.770669
0.014739,4.485667705535889,0.650092,194.18515991219778,0.106801,32.5,0.771632
0.014757,4.485667705535889,0.650924,198.27978038580085,0.106937,32.5,0.772618
0.014776,4.485667705535889,0.651758,199.96559760993532,0.107073,32.5,0.773607
0.014795,4.485667705535889,0.652588,199.27124222519618,0.107208,32.5,0.774591
0.014814,4.485667705535889,0.653414,198.19425405363137,0.107344,32.5,0.775571
0.014832,4.485667705535889,0.654239,198.05018517703226,0.107479,32.5,0.776550
0.014851,4.485667705535889,0.655065,198.36662744670886,0.107614,32.5,0.777531
0.014870,4.485667705535889,0.655891,198.1210958172605,0.107750,32.5,0.778510
0.014888,4.485667705535889,0.656704,195.09672274529163,0.107885,32.5,0.779477
0.014907,4.485667705535889,0.657534,197.77219265030317,0.108022,32.5,0.780463
0.014926,4.485667705535889,0.658359,197.93377483971662,0.108157,32.5,0.781441
0.014945,4.485667705535889,0.659192,199.14268261938386,0.108293,32.5,0.782430
0.014963,4.485667705535889,0.660018,198.22125576359042,0.108429,32.5,0.783410
0.014982,4.485667705535889,0.660847,197.85437229042847,0.108565,32.5,0.784394
0.015001,4.485667705535889,0.661672,198.06432196390662,0.108700,32.5,0.785373
0.015019,4.485667705535889,0.662497,197.9999402688858,0.108836,32.5,0.786352
0.015038,4.485667705535889,0.663301,192.95966309735604,0.108971,32.5,0.787310
0.015057,4.485667705535889,0.664129,198.70624391516176,0.109106,32.5,0.788292
0.015075,4.485667705535889,0.664955,198.23422307113722,0.109242,32.5,0.789272
0.015094,4.485667705535889,0.665777,197.33157353313322,0.109377,32.5,0.790249
0.015113,4.485667705535889,0.666608,199.080905058485,0.109513,32.5,0.791234
0.015132,4.485667705535889,0.667433,197.92929652539792,0.109648,32.5,0.792213
0.015150,4.485667705535889,0.668258,198.12683491410277,0.109784,32.5,0.793192
0.015169,4.485667705535889,0.669086,198.66679739499264,0.109919,32.5,0.794174
0.015188,4.485667705535889,0.669901,195.75424249302733,0.110055,32.5,0.795144
0.015206,4.485667705535889,0.670727,197.47383077601498,0.110191,32.5,0.796124
0.015225,4.485667705535889,0.671553,198.1570594745055,0.110326,32.5,0.797104
0.015244,4.485667705535889,0.672377,197.85277569465597,0.110461,32.5,0.798082
0.015262,4.485667705535889,0.673208,199.34086573462474,0.110597,32.5,0.799067
0.015281,4.485667705535889,0.674032,197.88610940559025,0.110732,32.5,0.800045
0.015300,4.485667705535889,0.674858,198.25248479176213,0.110868,32.5,0.801025
0.015319,4.485667705535889,0.675683,197.63295695494512,0.111003,32.5,0.802005
0.015337,4.485667705535889,0.676492,194.16412957702107,0.111139,32.5,0.802968
0.015356,4.485667705535889,0.677320,198.83646681670962,0.111274,32.5,0.803950
0.015375,4.485667705535889,0.678145,198.04282252430153,0.111410,32.5,0.804929
0.015393,4.485667705535889,0.678973,198.6981583846835,0.111545,32.5,0.805911
0.015412,4.485667705535889,0.679798,197.95586361340295,0.111680,32.5,0.806890
0.015431,4.485667705535889,0.680622,197.7381964569015,0.111816,32.5,0.807868
0.015449,4.485667705535889,0.681445,197.58365644834592,0.111951,32.5,0.808845
0.015468,4.485667705535889,0.682272,198.44371936149372,0.112087,32.5,0.809826
0.015487,4.485667705535889,0.683085,195.33232203075383,0.112222,32.5,0.810794
0.015505,4.485667705535889,0.683911,198.26862308577952,0.112358,32.5,0.811774
0.015524,4.485667705535889,0.684734,197.48467690626637,0.112493,32.5,0.812751
0.015543,4.485667705535889,0.685564,199.05653502233255,0.112628,32.5,0.813735
0.015562,4.485667705535889,0.686386,197.4842497102625,0.112764,32.5,0.814712
0.015580,4.485667705535889,0.687217,199.2737035388872,0.112899,32.5,0.815696
0.015599,4.485667705535889,0.688043,198.44538559758206,0.113035,32.5,0.816677
0.015618,4.485667705535889,0.688849,192.9148568521424,0.113170,32.5,0.817637
0.015636,4.485667705535889,0.689675,198.35995201366495,0.113306,32.5,0.818617
0.015655,4.485667705535889,0.690501,198.17263343618578,0.113441,32.5,0.819597
0.015674,4.485667705535889,0.691328,198.54560759340708,0.113577,32.5,0.820579
0.015692,4.485667705535889,0.692153,198.0280079799082,0.113712,32.5,0.821558
0.015711,4.485667705535889,0.692978,197.90663969816387,0.113847,32.5,0.822536
0.015730,4.485667705535889,0.693807,199.0229194547237,0.113983,32.5,0.823520
0.015749,4.485667705535889,0.694642,199.60779145933708,0.114119,32.5,0.824509
0.015767,4.485667705535889,0.695461,195.2221363975097,0.114255,32.5,0.825483
0.015786,4.485667705535889,0.696289,198.8938905419206,0.114390,32.5,0.826466
0.015805,4.485667705535889,0.697116,198.3088336296491,0.114526,32.5,0.827446
0.015823,4.485667705535889,0.697941,198.14315605794863,0.114661,32.5,0.828426
0.015842,4.485667705535889,0.698765,197.90745031687243,0.114797,32.5,0.829404
0.015861,4.485667705535889,0.699593,198.2475845030139,0.114933,32.5,0.830387
0.015880,4.485667705535889,0.700420,198.32302241733464,0.115068,32.5,0.831367
0.015898,4.485667705535889,0.701246,198.30502226288897,0.115203,32.5,0.832347
0.015917,4.485667705535889,0.702058,195.00308413331555,0.115339,32.5,0.833314
0.015936,4.485667705535889,0.702882,197.66190732814712,0.115474,32.5,0.834292
0.015954,4.485667705535889,0.703704,197.39131778267148,0.115610,32.5,0.835268
0.015973,4.485667705535889,0.704533,198.01511128642997,0.115746,32.5,0.836252
0.015992,4.485667705535889,0.705357,197.64917552287432,0.115881,32.5,0.837230
0.016010,4.485667705535889,0.706182,198.12984845022808,0.116017,32.5,0.838209
0.016029,4.485667705535889,0.707002,196.5714319105107,0.116152,32.5,0.839183
0.016048,4.485667705535889,0.707824,197.3566539435839,0.116287,32.5,0.840159
0.016067,4.485667705535889,0.708647,196.01575178145671,0.116424,32.5,0.841137
0.016085,4.485667705535889,0.709470,197.7810542424664,0.116559,32.5,0.842115
0.016104,4.485667705535889,0.710297,198.45212356884704,0.116695,32.5,0.843096
0.016123,4.485667705535889,0.711120,197.52228694185382,0.116830,32.5,0.844073
0.016141,4.485667705535889,0.711945,197.95349601941902,0.116966,32.5,0.845052
0.016160,4.485667705535889,0.712770,198.01238975728953,0.117101,32.5,0.846031
0.016179,4.485667705535889,0.713602,199.69307844140923,0.117236,32.5,0.847017
0.016197,4.485667705535889,0.714428,198.27764595858605,0.117372,32.5,0.847998
0.016216,4.485667705535889,0.715239,194.49558268212127,0.117507,32.5,0.848962
0.016235,4.485667705535889,0.716066,198.60337576526473,0.117643,32.5,0.849944
0.016254,4.485667705535889,0.716891,197.86638923132634,0.117778,32.5,0.850922
0.016272,4.485667705535889,0.717714,197.69989945653543,0.117914,32.5,0.851900
0.016291,4.485667705535889,0.718537,197.52049339199579,0.118049,32.5,0.852877
0.016310,4.485667705535889,0.719360,197.36431011959436,0.118184,32.5,0.853854
0.016328,4.485667705535889,0.720184,197.94044215296827,0.118320,32.5,0.854832
0.016347,4.485667705535889,0.721007,197.38073450274078,0.118455,32.5,0.855809
0.016366,4.485667705535889,0.721822,195.64543744069547,0.118591,32.5,0.856778
0.016384,4.485667705535889,0.722646,197.87721577647366,0.118726,32.5,0.857757
0.016403,4.485667705535889,0.723476,199.08512998189462,0.118861,32.5,0.858740
0.016422,4.485667705535889,0.724301,198.06547244006856,0.118997,32.5,0.859719
0.016440,4.485667705535889,0.725123,197.33350736649854,0.119132,32.5,0.860696
0.016459,4.485667705535889,0.725945,197.38855286078964,0.119268,32.5,0.861672
0.016478,4.485667705535889,0.726767,197.29117018409067,0.119403,32.5,0.862648
0.016496,4.485667705535889,0.727593,198.20336218230372,0.119539,32.5,0.863628
0.016515,4.485667705535889,0.728406,195.11740138045812,0.119674,32.5,0.864595
0.016534,4.485667705535889,0.729237,199.44114927565923,0.119809,32.5,0.865580
0.016553,4.485667705535889,0.730061,197.78862329007828,0.119945,32.5,0.866558
0.016571,4.485667705535889,0.730887,198.08669154652938,0.120080,32.5,0.867539
0.016590,4.485667705535889,0.731715,198.5557850206835,0.120216,32.5,0.868521
0.016609,4.485667705535889,0.732543,198.8556463880219,0.120351,32.5,0.869503
0.016627,4.485667705535889,0.733366,197.4715968567238,0.120487,32.5,0.870480
0.016646,4.485667705535889,0.734196,198.13531857057288,0.120623,32.5,0.871465
0.016665,4.485667705535889,0.735006,193.49728349948938,0.120759,32.5,0.872430
0.016684,4.485667705535889,0.735835,198.79586140713525,0.120894,32.5,0.873413
0.016702,4.485667705535889,0.736663,198.78893710858122,0.121030,32.5,0.874395
0.016721,4.485667705535889,0.737487,197.78581031346505,0.121165,32.5,0.875373
0.016740,4.485667705535889,0.738314,198.55198715103575,0.121301,32.5,0.876355
0.016758,4.485667705535889,0.739139,197.91966411049543,0.121436,32.5,0.877333
0.016777,4.485667705535889,0.739961,197.23280384768248,0.121572,32.5,0.878309
0.016796,4.485667705535889,0.740786,198.07290046673054,0.121707,32.5,0.879288
0.016814,4.485667705535889,0.741591,193.20856565123339,0.121842,32.5,0.880247
0.016833,4.485667705535889,0.742414,197.5614128446628,0.121978,32.5,0.881225
0.016852,4.485667705535889,0.743238,197.51146500238067,0.122113,32.5,0.882203
0.016870,4.485667705535889,0.744068,199.2574271927553,0.122249,32.5,0.883187
0.016889,4.485667705535889,0.744888,196.92851547161123,0.122384,32.5,0.884162
0.016908,4.485667705535889,0.745711,197.40379652861657,0.122520,32.5,0.885138
0.016927,4.485667705535889,0.746539,198.78996265178264,0.122655,32.5,0.886121
0.016945,4.485667705535889,0.747359,196.78722607765854,0.122790,32.5,0.887095
0.016964,4.485667705535889,0.748171,194.93643574306228,0.122926,32.5,0.888061
0.016983,4.485667705535889,0.748998,198.37276411437318,0.123061,32.5,0.889041
0.017001,4.485667705535889,0.749815,195.90021755306552,0.123197,32.5,0.890013
0.017020,4.485667705535889,0.750643,198.73700597995727,0.123332,32.5,0.890995
0.017039,4.485667705535889,0.751468,198.1645699837341,0.123468,32.5,0.891975
0.017057,4.485667705535889,0.752297,198.47289318641836,0.123603,32.5,0.892958
0.017076,4.485667705535889,0.753120,197.59124708853471,0.123739,32.5,0.893935
0.017095,4.485667705535889,0.753939,196.3570200719107,0.123874,32.5,0.894908
0.017114,4.485667705535889,0.754751,194.35998562271308,0.124010,32.5,0.895874
0.017132,4.485667705535889,0.755579,198.86028100858158,0.124146,32.5,0.896857
0.017151,4.485667705535889,0.756403,196.289184557858,0.124282,32.5,0.897836
0.017170,4.485667705535889,0.757228,197.8784193759218,0.124417,32.5,0.898815
0.017188,4.485667705535889,0.758057,198.96679804253552,0.124553,32.5,0.899798
0.017207,4.485667705535889,0.758882,197.975727525433,0.124688,32.5,0.900777
0.017226,4.485667705535889,0.759704,197.11294250828948,0.124824,32.5,0.901754
0.017245,4.485667705535889,0.760517,195.13615371719715,0.124959,32.5,0.902721
0.017263,4.485667705535889,0.761342,198.127291727873,0.125095,32.5,0.903700
0.017282,4.485667705535889,0.762170,198.5626931647141,0.125230,32.5,0.904682
0.017301,4.485667705535889,0.762995,198.18063714664729,0.125366,32.5,0.905662
0.017319,4.485667705535889,0.763821,198.24200885784933,0.125501,32.5,0.906642
0.017338,4.485667705535889,0.764645,197.66656087979865,0.125636,32.5,0.907619
0.017357,4.485667705535889,0.765474,199.00498655072101,0.125772,32.5,0.908602
0.017375,4.485667705535889,0.766303,197.8688716650647,0.125908,32.5,0.909586
0.017394,4.485667705535889,0.767119,196.01687204978467,0.126043,32.5,0.910557
0.017413,4.485667705535889,0.767946,198.43012492152621,0.126179,32.5,0.911538
0.017432,4.485667705535889,0.768768,197.2934764272586,0.126314,32.5,0.912514
0.017450,4.485667705535889,0.769591,197.42373162376884,0.126450,32.5,0.913491
0.017469,4.485667705535889,0.770419,198.85144637755565,0.126585,32.5,0.914473
0.017488,4.485667705535889,0.771246,198.42535655096475,0.126721,32.5,0.915454
0.017506,4.485667705535889,0.772072,198.162875859704,0.126856,32.5,0.916434
0.017525,4.485667705535889,0.772900,198.97284080772192,0.126991,32.5,0.917417
0.017544,4.485667705535889,0.773712,194.9193735444561,0.127127,32.5,0.918383
0.017562,4.485667705535889,0.774537,197.8677742538083,0.127262,32.5,0.919361
