timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-26T14:55:07,codecarbon,67bdd68c-6bef-48db-bed8-ef71d6ee0657,0.0030045509338378906,1.3521907861858545e-09,4.5004754985418777e-07,12.5,0.0,5.7578630447387695,6.947252485487196e-09,0,1.5989091493414283e-09,8.546161634828624e-09,Austria,AUT,styria,,,Windows-10-10.0.19045-SP0,3.11.7,2.3.5,12,AMD Ryzen 5 5500U with Radeon Graphics,,,15.4425,47.0446,15.354301452636719,machine,N,1.0
